candidate,network_type,preferred_name,gene_id,gene_symbol,degree,weighted_degree,component_id,component_size,consensus_rank,disease_direction,predicted_drug_direction,measured_drug_direction,reversal_pattern,candidate_role,biology_scope
Belinostat,functional,KIF18B,146909,KIF18B,18,14.858,1,81,22.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,PRR7,80758,PRR7,0,0.0,72,1,23.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,FAM107A,11170,FAM107A,0,0.0,36,1,24.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,ALAD,210,ALAD,0,0.0,13,1,25.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,HJURP,55355,HJURP,40,35.154,1,81,26.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,DEPDC1,55635,DEPDC1,24,19.823,1,81,27.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,NCAPH,23397,NCAPH,28,22.792999999999992,1,81,28.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,GNG7,2788,GNG7,0,0.0,42,1,29.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CLN6,54982,CLN6,0,0.0,23,1,30.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TPX2,22974,TPX2,43,38.291,1,81,31.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,ZWINT,11130,ZWINT,38,32.83599999999999,1,81,32.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,SPC25,57405,SPC25,24,19.781,1,81,33.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TROAP,10024,TROAP,22,17.266999999999996,1,81,34.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,PRC1,9055,PRC1,37,31.528,1,81,35.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,CENPF,1063,CENPF,42,37.84300000000002,1,81,36.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,MKI67,4288,MKI67,38,32.925999999999995,1,81,37.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,KIF15,56992,KIF15,36,31.276999999999997,1,81,38.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,ECT2,1894,ECT2,25,20.612,1,81,39.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,RRM2,6241,RRM2,40,34.279999999999994,1,81,40.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,DAAM2,23500,DAAM2,0,0.0,28,1,41.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,GADD45B,4616,GADD45B,1,0.926,1,81,42.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SKA1,220134,SKA1,21,16.956,1,81,43.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,MAD2L1,4085,MAD2L1,41,35.896,1,81,44.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,PAIP2B,400961,PAIP2B,0,0.0,62,1,45.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,MDK,4192,MDK,1,0.934,8,2,46.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TACC3,10460,TACC3,19,14.716,1,81,47.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,FEN1,2237,FEN1,13,11.153,1,81,48.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,UCK2,7371,UCK2,1,0.781,1,81,49.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,SH3BGR,6450,SH3BGR,0,0.0,85,1,50.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CKAP2,26586,CKAP2,18,14.419999999999998,1,81,51.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,GINS1,9837,GINS1,7,6.230999999999999,1,81,52.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TRHDE,29953,TRHDE,0,0.0,97,1,53.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,FAM117A,81558,FAM117A,0,0.0,37,1,54.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,MCM7,4176,MCM7,22,18.55,1,81,55.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,BTG2,7832,BTG2,0,0.0,17,1,56.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PDE7B,27115,PDE7B,0,0.0,64,1,57.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PUS1,80324,PUS1,2,1.761,1,81,58.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,DNAJC9,23234,DNAJC9,1,0.944,1,81,59.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,RAN,5901,RAN,1,0.75,1,81,60.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,STX12,23673,STX12,0,0.0,91,1,61.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,ALDH2,217,ALDH2,3,2.716,2,6,62.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,ZFP64,55734,ZFP64,0,0.0,102,1,63.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,NFASC,23114,NFASC,1,0.998,6,2,64.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,COL4A3,1285,COL4A3,0,0.0,25,1,65.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,MPP1,4354,MPP1,0,0.0,56,1,66.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,RNLS,55328,RNLS,1,0.713,2,6,67.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,TYMS,7298,TYMS,21,17.336000000000002,1,81,68.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,CDK2AP1,8099,CDK2AP1,0,0.0,21,1,69.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,BIRC5,332,BIRC5,51,45.27800000000001,1,81,70.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,CASP9,842,CASP9,1,0.911,1,81,71.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,RGS2,5997,RGS2,0,0.0,79,1,72.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,TCEAL2,140597,TCEAL2,0,0.0,92,1,73.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,NR3C2,4306,NR3C2,0,0.0,59,1,74.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,AQP4,361,AQP4,0,0.0,14,1,75.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,LMNB1,4001,LMNB1,5,4.234999999999999,1,81,76.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,ZFP36,7538,ZFP36,1,0.89,3,4,77.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,MAOB,4129,MAOB,3,2.657,2,6,78.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,FOSB,2354,FOSB,3,2.529,3,4,79.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,TCF21,6943,TCF21,0,0.0,93,1,80.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SLC17A7,57030,SLC17A7,0,0.0,87,1,81.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PLCD1,5333,PLCD1,0,0.0,69,1,82.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,RUNDC3B,154661,RUNDC3B,0,0.0,80,1,83.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SLC14A1,6563,SLC14A1,0,0.0,86,1,84.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,HSPB6,126393,HSPB6,0,0.0,46,1,85.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SUV39H1,6839,SUV39H1,1,0.741,1,81,86.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,CENPM,79019,CENPM,21,17.1,1,81,87.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TRIP13,9319,TRIP13,29,22.814000000000004,1,81,88.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,AOX1,316,AOX1,2,1.886,2,6,89.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,YARS2,51067,YARS2,1,0.956,1,81,90.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,XPNPEP2,7512,XPNPEP2,0,0.0,100,1,91.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CITED2,10370,CITED2,0,0.0,22,1,92.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,MIF,4282,MIF,0,0.0,55,1,93.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,KIF11,3832,KIF11,47,42.926,1,81,94.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,EDNRB,1910,EDNRB,0,0.0,32,1,95.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PAPPA2,60676,PAPPA2,0,0.0,63,1,96.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PRKAR2B,5577,PRKAR2B,1,0.812,1,81,97.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SATB1,6304,SATB1,0,0.0,81,1,98.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,ALDH6A1,4329,ALDH6A1,2,1.878,2,6,99.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,NDC80,10403,NDC80,38,33.485000000000014,1,81,100.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,NMT2,9397,NMT2,0,0.0,58,1,101.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,RAD51,5888,RAD51,28,22.565000000000005,1,81,102.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,PDK4,5166,PDK4,0,0.0,65,1,103.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CYP11A1,1583,CYP11A1,0,0.0,26,1,104.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PUF60,22827,PUF60,0,0.0,75,1,105.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TXNIP,10628,TXNIP,0,0.0,99,1,106.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SLC46A3,283537,SLC46A3,0,0.0,89,1,107.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CNPY2,10330,CNPY2,0,0.0,24,1,108.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,RFC4,5984,RFC4,23,18.99,1,81,109.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,PLOD3,8985,PLOD3,0,0.0,70,1,110.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,AKAP12,9590,AKAP12,0,0.0,11,1,111.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,IL11RA,3590,IL11RA,0,0.0,47,1,112.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CCDC28A,25901,CCDC28A,0,0.0,20,1,113.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,HDGF,3068,HDGF,1,0.934,8,2,114.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,NR4A2,4929,NR4A2,2,1.745,3,4,115.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,FBXO3,26273,FBXO3,0,0.0,39,1,116.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,IL33,90865,IL33,0,0.0,48,1,117.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,NAALAD2,10003,NAALAD2,0,0.0,57,1,118.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SYNE1,23345,SYNE1,1,0.956,1,81,119.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,LIG1,3978,LIG1,7,6.035,1,81,120.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,KCNIP1,30820,KCNIP1,0,0.0,50,1,121.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PRX,57716,PRX,0,0.0,73,1,122.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CALCOCO1,57658,CALCOCO1,0,0.0,19,1,123.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PID1,55022,PID1,0,0.0,67,1,124.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SCRG1,11341,SCRG1,0,0.0,82,1,125.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,AKAP3,10566,AKAP3,0,0.0,12,1,126.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,EPM2A,7957,EPM2A,0,0.0,35,1,127.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SCN3B,55800,SCN3B,2,1.968,5,3,128.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,TOP2A,7153,TOP2A,47,42.016000000000005,1,81,129.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,KIF20A,10112,KIF20A,47,42.552,1,81,130.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,DLGAP5,9787,DLGAP5,45,40.876000000000005,1,81,131.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,ASPM,259266,ASPM,41,36.59,1,81,132.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,BUB1,699,BUB1,48,43.542,1,81,133.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,NTRK3,4916,NTRK3,0,0.0,60,1,134.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CDCA3,83461,CDCA3,39,33.17699999999999,1,81,135.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,MAN1A1,4121,MAN1A1,1,0.907,9,2,136.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PDGFRA,5156,PDGFRA,1,0.841,4,3,137.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,MAN1C1,57134,MAN1C1,1,0.907,9,2,138.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,THOC6,79228,THOC6,0,0.0,95,1,139.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,GSTM4,2948,GSTM4,1,0.94,7,2,140.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,METTL1,4234,METTL1,5,3.814,1,81,141.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TIMP3,7078,TIMP3,0,0.0,96,1,142.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CDCA8,55143,CDCA8,44,39.5,1,81,143.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,NUDT1,4521,NUDT1,0,0.0,61,1,144.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,HMMR,3161,HMMR,35,30.589,1,81,145.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,PES1,23481,PES1,6,5.576,1,81,146.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TTK,7272,TTK,40,35.41,1,81,147.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,CENPA,1058,CENPA,39,34.81699999999999,1,81,148.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,AURKB,9212,AURKB,49,42.749,1,81,149.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,SERINC1,57515,SERINC1,0,0.0,83,1,150.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,GPM6A,2823,GPM6A,0,0.0,43,1,151.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,MELK,9833,MELK,43,38.09599999999999,1,81,152.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,KIFC1,3833,KIFC1,29,23.896000000000004,1,81,153.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,ABCB1,5243,ABCB1,0,0.0,10,1,154.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,HSDL2,84263,HSDL2,0,0.0,45,1,155.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,EPHX1,2052,EPHX1,1,0.94,7,2,156.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,TEK,7010,TEK,1,0.898,4,3,157.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PKNOX2,63876,PKNOX2,0,0.0,68,1,158.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,KCNK3,3777,KCNK3,0,0.0,51,1,159.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SCN7A,6332,SCN7A,2,1.828,5,3,160.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,FANCI,55215,FANCI,6,4.729,1,81,161.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,SHMT2,6472,SHMT2,1,0.997,1,81,162.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,EIF4EBP2,1979,EIF4EBP2,0,0.0,33,1,163.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,TEX2,55852,TEX2,0,0.0,94,1,164.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,GIPC2,54810,GIPC2,0,0.0,41,1,165.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,HGF,3082,HGF,2,1.739,4,3,166.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,STAB2,55576,STAB2,1,0.849,1,81,167.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,DDX56,54606,DDX56,5,4.461,1,81,168.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,SRM,6723,SRM,0,0.0,90,1,169.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,RASGRP2,10235,RASGRP2,0,0.0,76,1,170.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PEX3,8504,PEX3,0,0.0,66,1,171.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,POLA2,23649,POLA2,6,5.125,1,81,172.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,RRP1,8568,RRP1,4,3.504,1,81,173.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,NEK2,4751,NEK2,36,31.331000000000003,1,81,174.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,MYBL2,4605,MYBL2,16,12.84,1,81,175.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,LSM5,23658,LSM5,0,0.0,52,1,176.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,CYP4F12,66002,CYP4F12,0,0.0,27,1,177.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,OIP5,11339,OIP5,23,19.051,1,81,178.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,UTP14A,10813,UTP14A,3,2.578,1,81,179.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,DIRAS3,9077,DIRAS3,0,0.0,29,1,180.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,EPHB6,2051,EPHB6,0,0.0,34,1,181.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,HMGA2,8091,HMGA2,1,0.78,2,6,182.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
