candidate,gene_set_scope,source,native,name,p_value,significant,query_size,term_size,intersection_size,effective_domain_size,precision,recall,intersection_genes,intersection_evidence_codes
Vorinostat,all_selected,GO:CC,GO:0031974,membrane-enclosed lumen,2.998866749030098e-10,True,200,4178,122,11154,0.61,0.0292005744375299,81620 | 4171 | 84823 | 54982 | 6943 | 2305 | 24137 | 23397 | 57761 | 1894 | 5347 | 1019 | 2354 | 51512 | 146909 | 11130 | 220134 | 9055 | 5427 | 5888 | 79019 | 210 | 23673 | 10733 | 890 | 55355 | 4176 | 4085 | 11170 | 4288 | 55143 | 6241 | 2237 | 5725 | 55215 | 11339 | 11065 | 1063 | 79228 | 55247 | 80324 | 5901 | 6790 | 4001 | 6839 | 79728 | 7123 | 51067 | 79080 | 7298 | 1285 | 65005 | 22974 | 891 | 3068 | 10403 | 8099 | 26273 | 8985 | 4234 | 11080 | 3082 | 4306 | 3030 | 699 | 705 | 8568 | 54606 | 3164 | 57109 | 8504 | 22827 | 4839 | 10370 | 5997 | 3835 | 2353 | 7078 | 7023 | 6472 | 11169 | 23481 | 5424 | 8438 | 51659 | 27000 | 23649 | 5831 | 23051 | 54663 | 9088 | 23345 | 316 | 79922 | 2719 | 11338 | 6626 | 3182 | 64344 | 8914 | 4929 | 3297 | 10112 | 55110 | 10721 | 80221 | 4521 | 55839 | 23212 | 3654 | 4303 | 8013 | 8038 | 55226 | 10915 | 675 | 26586 | 63876 | 9817 | 55616 | 4174 | 1786,IDA | TAS | IPI | ISS | IEA | IBA | ISO | IMP | NAS | HDA
Vorinostat,all_selected,GO:CC,GO:0043233,organelle lumen,2.998866749030098e-10,True,200,4178,122,11154,0.61,0.0292005744375299,81620 | 4171 | 84823 | 54982 | 6943 | 2305 | 24137 | 23397 | 57761 | 1894 | 5347 | 1019 | 2354 | 51512 | 146909 | 11130 | 220134 | 9055 | 5427 | 5888 | 79019 | 210 | 23673 | 10733 | 890 | 55355 | 4176 | 4085 | 11170 | 4288 | 55143 | 6241 | 2237 | 5725 | 55215 | 11339 | 11065 | 1063 | 79228 | 55247 | 80324 | 5901 | 6790 | 4001 | 6839 | 79728 | 7123 | 51067 | 79080 | 7298 | 1285 | 65005 | 22974 | 891 | 3068 | 10403 | 8099 | 26273 | 8985 | 4234 | 11080 | 3082 | 4306 | 3030 | 699 | 705 | 8568 | 54606 | 3164 | 57109 | 8504 | 22827 | 4839 | 10370 | 5997 | 3835 | 2353 | 7078 | 7023 | 6472 | 11169 | 23481 | 5424 | 8438 | 51659 | 27000 | 23649 | 5831 | 23051 | 54663 | 9088 | 23345 | 316 | 79922 | 2719 | 11338 | 6626 | 3182 | 64344 | 8914 | 4929 | 3297 | 10112 | 55110 | 10721 | 80221 | 4521 | 55839 | 23212 | 3654 | 4303 | 8013 | 8038 | 55226 | 10915 | 675 | 26586 | 63876 | 9817 | 55616 | 4174 | 1786,IDA | TAS | IPI | ISS | IEA | IBA | ISO | IMP | NAS | HDA
Vorinostat,all_selected,GO:CC,GO:0070013,intracellular organelle lumen,2.998866749030098e-10,True,200,4178,122,11154,0.61,0.0292005744375299,81620 | 4171 | 84823 | 54982 | 6943 | 2305 | 24137 | 23397 | 57761 | 1894 | 5347 | 1019 | 2354 | 51512 | 146909 | 11130 | 220134 | 9055 | 5427 | 5888 | 79019 | 210 | 23673 | 10733 | 890 | 55355 | 4176 | 4085 | 11170 | 4288 | 55143 | 6241 | 2237 | 5725 | 55215 | 11339 | 11065 | 1063 | 79228 | 55247 | 80324 | 5901 | 6790 | 4001 | 6839 | 79728 | 7123 | 51067 | 79080 | 7298 | 1285 | 65005 | 22974 | 891 | 3068 | 10403 | 8099 | 26273 | 8985 | 4234 | 11080 | 3082 | 4306 | 3030 | 699 | 705 | 8568 | 54606 | 3164 | 57109 | 8504 | 22827 | 4839 | 10370 | 5997 | 3835 | 2353 | 7078 | 7023 | 6472 | 11169 | 23481 | 5424 | 8438 | 51659 | 27000 | 23649 | 5831 | 23051 | 54663 | 9088 | 23345 | 316 | 79922 | 2719 | 11338 | 6626 | 3182 | 64344 | 8914 | 4929 | 3297 | 10112 | 55110 | 10721 | 80221 | 4521 | 55839 | 23212 | 3654 | 4303 | 8013 | 8038 | 55226 | 10915 | 675 | 26586 | 63876 | 9817 | 55616 | 4174 | 1786,IDA | TAS | IPI | ISS | IEA | IBA | ISO | IMP | NAS | HDA
Vorinostat,all_selected,GO:BP,GO:1901987,regulation of cell cycle phase transition,9.50427129120578e-10,True,200,317,27,11154,0.135,0.085173501577287,81620 | 7272 | 57405 | 5347 | 1019 | 11130 | 220134 | 5888 | 4085 | 11170 | 55143 | 6241 | 11065 | 1063 | 6790 | 9319 | 1028 | 891 | 10403 | 699 | 701 | 7023 | 9787 | 9088 | 8914 | 4303 | 675,IDA | IBA | IEA | TAS | NAS | IMP | ISS
Vorinostat,all_selected,GO:CC,GO:0005654,nucleoplasm,1.005332598515976e-09,True,200,3083,99,11154,0.495,0.0321115796302302,81620 | 4171 | 6943 | 2305 | 23397 | 57761 | 1894 | 5347 | 1019 | 2354 | 51512 | 146909 | 11130 | 220134 | 9055 | 5427 | 5888 | 79019 | 23673 | 890 | 55355 | 4176 | 4085 | 11170 | 4288 | 55143 | 6241 | 2237 | 5725 | 55215 | 11339 | 11065 | 1063 | 79228 | 55247 | 80324 | 5901 | 6790 | 4001 | 6839 | 79728 | 51067 | 79080 | 22974 | 891 | 3068 | 10403 | 8099 | 26273 | 4234 | 11080 | 4306 | 699 | 705 | 3164 | 57109 | 8504 | 22827 | 4839 | 10370 | 3835 | 2353 | 7023 | 11169 | 23481 | 5424 | 8438 | 51659 | 27000 | 23649 | 23051 | 54663 | 9088 | 23345 | 316 | 11338 | 6626 | 3182 | 64344 | 8914 | 4929 | 3297 | 10112 | 55110 | 10721 | 55839 | 23212 | 3654 | 4303 | 8013 | 8038 | 55226 | 10915 | 675 | 63876 | 9817 | 55616 | 4174 | 1786,IDA | TAS | IPI | ISS | IEA | IBA
Vorinostat,all_selected,GO:BP,GO:0000075,cell cycle checkpoint signaling,1.156915431455843e-09,True,200,131,18,11154,0.09,0.1374045801526717,81620 | 7272 | 57405 | 5347 | 11130 | 220134 | 5888 | 4085 | 55143 | 1063 | 9319 | 891 | 10403 | 699 | 701 | 8914 | 4303 | 675,IDA | IBA | IEA | TAS | NAS | IMP | ISS
Vorinostat,all_selected,GO:BP,GO:0045786,negative regulation of cell cycle,1.3446729229560114e-09,True,200,275,25,11154,0.125,0.0909090909090909,81620 | 7272 | 57405 | 5347 | 11130 | 220134 | 5888 | 4085 | 11170 | 55143 | 388 | 1063 | 9319 | 1028 | 6839 | 891 | 10403 | 699 | 3164 | 701 | 7023 | 9088 | 8914 | 4303 | 675,IDA | IBA | IEA | TAS | NAS | IMP | ISS
Vorinostat,all_selected,GO:BP,GO:0044772,mitotic cell cycle phase transition,1.7013191638246996e-09,True,200,326,27,11154,0.135,0.0828220858895705,2305 | 9133 | 7272 | 57405 | 5347 | 1019 | 11130 | 220134 | 890 | 4085 | 11170 | 55143 | 6241 | 11065 | 1063 | 6790 | 9319 | 1028 | 10460 | 891 | 10403 | 699 | 701 | 7023 | 9787 | 9088 | 4303,IDA | IEA | IBA | TAS | NAS | IMP
Vorinostat,all_selected,GO:BP,GO:0007051,spindle organization,1.78598184860514e-09,True,200,153,19,11154,0.095,0.1241830065359477,9133 | 24137 | 7272 | 57405 | 5347 | 56992 | 220134 | 9055 | 55143 | 5901 | 6790 | 10460 | 22974 | 891 | 10403 | 3833 | 26112 | 259266 | 9787,IEA | IMP | IBA | TAS | IDA | ISS | NAS
Vorinostat,all_selected,GO:BP,GO:2001251,negative regulation of chromosome organization,2.0349855055589933e-09,True,200,73,14,11154,0.07,0.1917808219178082,7272 | 57405 | 5347 | 11130 | 220134 | 4085 | 55143 | 1063 | 9319 | 891 | 10403 | 699 | 701 | 55226,IDA | IBA | TAS | IEA | NAS | IMP
Vorinostat,all_selected,KEGG,KEGG:04110,Cell cycle,3.288929374689668e-09,True,200,130,18,11154,0.09,0.1384615384615384,81620 | 4171 | 9133 | 7272 | 5347 | 1019 | 890 | 4176 | 4085 | 9319 | 1028 | 891 | 10403 | 699 | 701 | 4616 | 9088 | 4174,KEGG
Vorinostat,all_selected,GO:BP,GO:1901988,negative regulation of cell cycle phase transition,4.3695135831483036e-09,True,200,181,20,11154,0.1,0.1104972375690607,81620 | 7272 | 57405 | 5347 | 11130 | 220134 | 5888 | 4085 | 11170 | 55143 | 1063 | 9319 | 891 | 10403 | 699 | 701 | 9088 | 8914 | 4303 | 675,IDA | IBA | IEA | TAS | NAS | IMP | ISS
Vorinostat,all_selected,REAC,REAC:R-HSA-69620,Cell Cycle Checkpoints,5.007244659987536e-09,True,200,209,22,11154,0.11,0.1052631578947368,4171 | 9133 | 57405 | 5347 | 51512 | 11130 | 220134 | 79019 | 890 | 4176 | 4085 | 55143 | 54821 | 11065 | 1063 | 891 | 10403 | 699 | 701 | 9088 | 55839 | 4174,REAC
Vorinostat,all_selected,GO:BP,GO:1901990,regulation of mitotic cell cycle phase transition,5.038716516780562e-09,True,200,247,23,11154,0.115,0.0931174089068826,7272 | 57405 | 5347 | 1019 | 11130 | 220134 | 4085 | 11170 | 55143 | 6241 | 11065 | 1063 | 6790 | 9319 | 1028 | 891 | 10403 | 699 | 701 | 7023 | 9787 | 9088 | 4303,IDA | IBA | TAS | IEA | NAS | IMP
Vorinostat,all_selected,GO:BP,GO:0007052,mitotic spindle organization,1.6845266041837083e-08,True,200,101,15,11154,0.075,0.1485148514851485,24137 | 7272 | 57405 | 5347 | 56992 | 9055 | 55143 | 5901 | 6790 | 10460 | 22974 | 891 | 10403 | 3833 | 9787,IMP | IBA | TAS | IDA | ISS | NAS | IEA
Vorinostat,all_selected,GO:BP,GO:0050000,chromosome localization,2.2052442342894683e-08,True,200,87,14,11154,0.07,0.160919540229885,81620 | 7272 | 57405 | 1894 | 11130 | 220134 | 55143 | 1063 | 891 | 10403 | 3833 | 3835 | 9787 | 23212,IMP | IDA | ISS | NAS | IBA | IEA
Vorinostat,all_selected,GO:BP,GO:0051310,metaphase chromosome alignment,3.012435357774252e-08,True,200,74,13,11154,0.065,0.1756756756756756,81620 | 7272 | 57405 | 1894 | 11130 | 220134 | 55143 | 1063 | 891 | 10403 | 3833 | 3835 | 23212,IMP | IDA | ISS | NAS | IBA | IEA
Vorinostat,all_selected,GO:CC,GO:0005819,spindle,3.1497335619882816e-08,True,200,305,24,11154,0.12,0.0786885245901639,24137 | 7272 | 1894 | 5347 | 146909 | 56992 | 220134 | 9055 | 4085 | 55143 | 1063 | 6790 | 10460 | 22974 | 891 | 3833 | 26112 | 259266 | 3835 | 701 | 9787 | 3297 | 10112 | 26586,TAS | IEA | IDA | IBA | ISS
Vorinostat,all_selected,REAC,REAC:R-HSA-2500257,Resolution of Sister Chromatid Cohesion,3.468194935022688e-08,True,200,98,15,11154,0.075,0.1530612244897959,9133 | 57405 | 5347 | 11130 | 220134 | 79019 | 4085 | 55143 | 54821 | 1063 | 891 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,REAC,REAC:R-HSA-68877,Mitotic Prometaphase,4.548390312919386e-08,True,200,157,18,11154,0.09,0.1146496815286624,9133 | 23397 | 57405 | 5347 | 11130 | 220134 | 79019 | 10733 | 4085 | 55143 | 54821 | 1063 | 5577 | 891 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,REAC,REAC:R-HSA-69618,Mitotic Spindle Checkpoint,4.548390312919386e-08,True,200,86,14,11154,0.07,0.1627906976744186,57405 | 5347 | 11130 | 220134 | 79019 | 4085 | 55143 | 54821 | 11065 | 1063 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,GO:BP,GO:1902850,microtubule cytoskeleton organization involved in mitosis,4.9048548857704126e-08,True,200,127,16,11154,0.08,0.1259842519685039,24137 | 7272 | 57405 | 5347 | 56992 | 9055 | 4085 | 55143 | 5901 | 6790 | 10460 | 22974 | 891 | 10403 | 3833 | 9787,IMP | IBA | TAS | IDA | ISS | NAS | IEA
Vorinostat,all_selected,GO:BP,GO:0033044,regulation of chromosome organization,5.052848216196211e-08,True,200,187,19,11154,0.095,0.1016042780748663,7272 | 23397 | 57405 | 5347 | 11130 | 220134 | 4085 | 55143 | 2237 | 11065 | 1063 | 9319 | 10460 | 891 | 10403 | 699 | 701 | 9787 | 55226,IDA | IBA | TAS | IEA | NAS | IMP | ISS
Vorinostat,all_selected,GO:BP,GO:0006259,DNA metabolic process,5.9231285205669484e-08,True,200,684,37,11154,0.185,0.0540935672514619,81620 | 4171 | 2305 | 5347 | 5427 | 5888 | 890 | 4176 | 2237 | 54821 | 55215 | 1063 | 55247 | 5901 | 9319 | 79728 | 7298 | 8099 | 3082 | 10036 | 57109 | 3835 | 11169 | 5424 | 8438 | 51659 | 27000 | 23649 | 3182 | 8914 | 3297 | 10721 | 4521 | 55226 | 675 | 64400 | 4174,IDA | IMP | IBA | IEA | TAS | NAS | ISS | IC
Vorinostat,all_selected,GO:BP,GO:0010948,negative regulation of cell cycle process,5.9231285205669484e-08,True,200,211,20,11154,0.1,0.0947867298578199,81620 | 7272 | 57405 | 5347 | 11130 | 220134 | 5888 | 4085 | 11170 | 55143 | 1063 | 9319 | 891 | 10403 | 699 | 701 | 9088 | 8914 | 4303 | 675,IDA | IBA | IEA | TAS | NAS | IMP | ISS
Vorinostat,all_selected,REAC,REAC:R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,5.961452464533184e-08,True,200,75,13,11154,0.065,0.1733333333333333,57405 | 5347 | 11130 | 220134 | 79019 | 4085 | 55143 | 54821 | 1063 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,REAC,REAC:R-HSA-141424,Amplification of signal from the kinetochores,5.961452464533184e-08,True,200,75,13,11154,0.065,0.1733333333333333,57405 | 5347 | 11130 | 220134 | 79019 | 4085 | 55143 | 54821 | 1063 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,GO:BP,GO:1901991,negative regulation of mitotic cell cycle phase transition,6.481296794384475e-08,True,200,130,16,11154,0.08,0.123076923076923,7272 | 57405 | 5347 | 11130 | 220134 | 4085 | 11170 | 55143 | 1063 | 9319 | 891 | 10403 | 699 | 701 | 9088 | 4303,IDA | IBA | TAS | IEA | NAS | IMP
Vorinostat,all_selected,GO:BP,GO:0007093,mitotic cell cycle checkpoint signaling,9.863115148181313e-08,True,200,98,14,11154,0.07,0.1428571428571428,7272 | 57405 | 5347 | 11130 | 220134 | 4085 | 55143 | 1063 | 9319 | 891 | 10403 | 699 | 701 | 4303,IDA | IBA | TAS | IEA | NAS | IMP
Vorinostat,all_selected,GO:BP,GO:0006261,DNA-templated DNA replication,1.1817286815533415e-07,True,200,117,15,11154,0.075,0.1282051282051282,81620 | 4171 | 5427 | 5888 | 4176 | 2237 | 8099 | 11169 | 5424 | 51659 | 23649 | 8914 | 10721 | 675 | 4174,IDA | IBA | IEA | IMP | NAS | TAS
Vorinostat,all_selected,GO:CC,GO:0072686,mitotic spindle,1.4782891337868137e-07,True,200,143,16,11154,0.08,0.1118881118881118,1894 | 5347 | 146909 | 220134 | 9055 | 4085 | 6790 | 10460 | 22974 | 3833 | 259266 | 3835 | 9787 | 3297 | 10112 | 26586,IDA | IEA | IBA
Vorinostat,all_selected,GO:BP,GO:0007346,regulation of mitotic cell cycle,1.6352366086098388e-07,True,200,377,26,11154,0.13,0.0689655172413793,7272 | 57405 | 5347 | 1019 | 11130 | 220134 | 4085 | 11170 | 4288 | 55143 | 6241 | 11065 | 1063 | 6790 | 9319 | 1028 | 891 | 10403 | 699 | 701 | 7023 | 9787 | 9088 | 3297 | 4303 | 675,IDA | IBA | TAS | IEA | NAS | IMP | ISS
Vorinostat,all_selected,GO:BP,GO:0007143,female meiotic nuclear division,1.732651431298522e-07,True,200,23,8,11154,0.04,0.3478260869565217,9133 | 7272 | 23397 | 5347 | 220134 | 6790 | 9319 | 10403,IEA | ISS
Vorinostat,all_selected,GO:BP,GO:0045930,negative regulation of mitotic cell cycle,3.120077663865295e-07,True,200,166,17,11154,0.085,0.1024096385542168,7272 | 57405 | 5347 | 11130 | 220134 | 4085 | 11170 | 55143 | 1063 | 9319 | 1028 | 891 | 10403 | 699 | 701 | 9088 | 4303,IDA | IBA | TAS | IEA | NAS | IMP
Vorinostat,all_selected,GO:BP,GO:0006260,DNA replication,3.860437384550957e-07,True,200,213,19,11154,0.095,0.0892018779342723,81620 | 4171 | 5427 | 5888 | 890 | 4176 | 2237 | 8099 | 10036 | 11169 | 5424 | 51659 | 27000 | 23649 | 8914 | 10721 | 675 | 64400 | 4174,IDA | IMP | IBA | IEA | TAS | NAS
Vorinostat,all_selected,REAC,REAC:R-HSA-68886,M Phase,4.266544286212669e-07,True,200,279,22,11154,0.11,0.078853046594982,9133 | 23397 | 57405 | 5347 | 11130 | 220134 | 79019 | 10733 | 4085 | 55143 | 54821 | 11065 | 1063 | 5901 | 5577 | 4001 | 891 | 10403 | 699 | 701 | 10112 | 55839,REAC
Vorinostat,all_selected,REAC,REAC:R-HSA-68882,Mitotic Anaphase,4.266544286212669e-07,True,200,186,18,11154,0.09,0.0967741935483871,9133 | 57405 | 5347 | 11130 | 220134 | 79019 | 4085 | 55143 | 54821 | 11065 | 1063 | 5901 | 4001 | 891 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,REAC,REAC:R-HSA-2555396,Mitotic Metaphase and Anaphase,4.266544286212669e-07,True,200,187,18,11154,0.09,0.0962566844919786,9133 | 57405 | 5347 | 11130 | 220134 | 79019 | 4085 | 55143 | 54821 | 11065 | 1063 | 5901 | 4001 | 891 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,REAC,REAC:R-HSA-5663220,RHO GTPases Activate Formins,4.6418056099914173e-07,True,200,109,14,11154,0.07,0.128440366972477,57405 | 5347 | 11130 | 220134 | 79019 | 4085 | 55143 | 54821 | 388 | 1063 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,REAC,REAC:R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,4.6418056099914173e-07,True,200,91,13,11154,0.065,0.1428571428571428,57405 | 5347 | 11130 | 220134 | 79019 | 4085 | 55143 | 54821 | 1063 | 10403 | 699 | 701 | 55839,REAC
Vorinostat,all_selected,GO:BP,GO:0000226,microtubule cytoskeleton organization,5.077104067548986e-07,True,200,428,27,11154,0.135,0.0630841121495327,9133 | 24137 | 7272 | 57405 | 5347 | 146909 | 56992 | 220134 | 9055 | 10733 | 4085 | 11170 | 55143 | 5901 | 6790 | 10460 | 22974 | 891 | 10403 | 3833 | 26112 | 259266 | 9787 | 10112 | 55226 | 675 | 26586,IEA | IMP | IBA | TAS | IDA | ISS | NAS
Vorinostat,all_selected,GO:BP,GO:0051225,spindle assembly,9.656167556634214e-07,True,200,99,13,11154,0.065,0.1313131313131313,9133 | 24137 | 5347 | 56992 | 220134 | 9055 | 55143 | 6790 | 22974 | 10403 | 3833 | 26112 | 259266,IEA | IMP | IDA | ISS | IBA | NAS
Vorinostat,all_selected,GO:CC,GO:0099080,supramolecular complex,1.0510153158325268e-06,True,200,1264,50,11154,0.25,0.0395569620253164,10516 | 81620 | 84823 | 24137 | 7272 | 57405 | 5347 | 51512 | 146909 | 11130 | 56992 | 220134 | 9055 | 79019 | 55355 | 4085 | 11170 | 54821 | 11339 | 1063 | 79228 | 6790 | 4001 | 79728 | 1285 | 22974 | 891 | 10403 | 3833 | 11080 | 8425 | 259266 | 699 | 3164 | 57109 | 3835 | 701 | 23345 | 11338 | 3182 | 64344 | 4929 | 3297 | 10112 | 55839 | 4303 | 10915 | 1979 | 26586 | 9817,ISS | IDA | IEA | TAS | IBA | IPI | NAS
Vorinostat,all_selected,GO:BP,GO:0045132,meiotic chromosome segregation,1.4653138015335462e-06,True,200,54,10,11154,0.05,0.1851851851851851,9133 | 7272 | 23397 | 5347 | 11130 | 220134 | 6790 | 9319 | 10403 | 259266,IEA | IBA | ISS
Vorinostat,all_selected,REAC,REAC:R-HSA-156711,Polo-like kinase mediated events,2.536274381509581e-06,True,200,13,6,11154,0.03,0.4615384615384615,2305 | 9133 | 5347 | 1063 | 891 | 9088,REAC
Vorinostat,all_selected,GO:BP,GO:1903046,meiotic cell cycle process,3.143460822466433e-06,True,200,129,14,11154,0.07,0.1085271317829457,9133 | 7272 | 23397 | 5347 | 11130 | 220134 | 5888 | 6790 | 9319 | 10403 | 259266 | 8438 | 9088 | 675,IEA | IBA | ISS | TAS
Vorinostat,all_selected,GO:BP,GO:0007017,microtubule-based process,3.6198659013678246e-06,True,200,599,31,11154,0.155,0.0517529215358931,9133 | 24137 | 7272 | 57405 | 5347 | 51512 | 146909 | 56992 | 220134 | 9055 | 10733 | 4085 | 11170 | 55143 | 5901 | 6790 | 10460 | 22974 | 891 | 10403 | 3833 | 26112 | 259266 | 3835 | 361 | 9787 | 10112 | 55226 | 675 | 26586 | 66008,IEA | IMP | IBA | TAS | IDA | NAS | ISS
Vorinostat,all_selected,GO:BP,GO:0140013,meiotic nuclear division,4.0772292765721305e-06,True,200,112,13,11154,0.065,0.1160714285714285,9133 | 7272 | 23397 | 5347 | 11130 | 220134 | 5888 | 6790 | 9319 | 10403 | 259266 | 8438 | 675,IEA | IBA | ISS | TAS
Vorinostat,all_selected,GO:BP,GO:0051640,organelle localization,4.99126020350822e-06,True,200,449,26,11154,0.13,0.0579064587973273,81620 | 84823 | 7272 | 57405 | 1894 | 5347 | 11130 | 5730 | 220134 | 80179 | 23673 | 4085 | 55143 | 1063 | 5901 | 4001 | 10460 | 891 | 10403 | 3833 | 259266 | 3835 | 9787 | 23212 | 8013 | 66008,IMP | IBA | IDA | ISS | IEA | NAS
Vorinostat,all_selected,GO:BP,GO:0007080,mitotic metaphase chromosome alignment,6.048003426499372e-06,True,200,48,9,11154,0.045,0.1875,81620 | 7272 | 220134 | 55143 | 891 | 10403 | 3833 | 3835 | 23212,IMP | IDA | NAS | IBA | IEA
Vorinostat,all_selected,GO:BP,GO:0006281,DNA repair,6.443806926669001e-06,True,200,425,25,11154,0.125,0.0588235294117647,4171 | 2305 | 5347 | 5427 | 5888 | 4176 | 2237 | 54821 | 55215 | 55247 | 9319 | 79728 | 10036 | 57109 | 3835 | 11169 | 5424 | 8438 | 51659 | 8914 | 3297 | 10721 | 4521 | 675 | 4174,IBA | IMP | IEA | IDA | TAS | NAS | ISS | IC
Vorinostat,all_selected,GO:CC,GO:0000228,nuclear chromosome,6.574298211009625e-06,True,200,165,15,11154,0.075,0.0909090909090909,4171 | 23397 | 5347 | 5427 | 5888 | 4176 | 6839 | 11169 | 5424 | 51659 | 23649 | 8914 | 23212 | 675 | 4174,IPI | ISS | IEA | ISO | IDA | IBA | TAS
Vorinostat,all_selected,GO:BP,GO:0140694,membraneless organelle assembly,6.962971832281818e-06,True,200,311,21,11154,0.105,0.067524115755627,9133 | 24137 | 5347 | 56992 | 220134 | 9055 | 10733 | 55355 | 55143 | 11339 | 1063 | 6790 | 22974 | 10403 | 3833 | 26112 | 259266 | 4839 | 9787 | 55839 | 23212,IEA | IMP | IDA | ISS | IBA | NAS
Vorinostat,all_selected,GO:CC,GO:0000922,spindle pole,7.073059802868764e-06,True,200,123,13,11154,0.065,0.1056910569105691,5347 | 56992 | 9055 | 4085 | 1063 | 6790 | 10460 | 22974 | 891 | 259266 | 9787 | 3297 | 26586,IDA | IBA | IEA | ISS
Vorinostat,all_selected,GO:BP,GO:0006974,DNA damage response,7.791044955336205e-06,True,200,656,32,11154,0.16,0.048780487804878,4171 | 2305 | 5347 | 51512 | 5427 | 5888 | 4176 | 2237 | 54821 | 55215 | 55247 | 9319 | 6839 | 79728 | 842 | 10036 | 57109 | 3835 | 7023 | 11169 | 5424 | 8438 | 51659 | 8914 | 3297 | 64112 | 10721 | 4521 | 4303 | 675 | 64400 | 4174,IBA | IMP | IEA | IDA | NAS | TAS | ISS | IC
Vorinostat,all_selected,GO:BP,GO:1901976,regulation of cell cycle checkpoint,8.972584409729587e-06,True,200,37,8,11154,0.04,0.2162162162162162,11130 | 220134 | 5888 | 4085 | 55143 | 891 | 10403 | 675,ISS | IMP | NAS | IDA | IEA
Vorinostat,all_selected,GO:BP,GO:0090306,meiotic spindle assembly,1.593355094127594e-05,True,200,10,5,11154,0.025,0.5,9133 | 220134 | 6790 | 10403 | 259266,IEA | ISS
Vorinostat,all_selected,GO:CC,GO:0043231,intracellular membrane-bounded organelle,1.6945129438219055e-05,True,200,7970,172,11154,0.86,0.0215809284818067,81620 | 4171 | 84823 | 54982 | 6943 | 2305 | 9133 | 24137 | 7272 | 23397 | 8427 | 57405 | 57761 | 1894 | 5347 | 1019 | 2354 | 51512 | 146909 | 55635 | 11130 | 5730 | 220134 | 9055 | 9824 | 5427 | 5888 | 788 | 79019 | 80179 | 210 | 23673 | 10733 | 890 | 55734 | 55355 | 4176 | 4085 | 11170 | 4288 | 55143 | 6241 | 2237 | 5725 | 55215 | 11339 | 55422 | 388 | 11065 | 1063 | 79228 | 55247 | 80324 | 5901 | 6790 | 9397 | 4001 | 9319 | 1028 | 6839 | 79728 | 7123 | 51067 | 79080 | 10460 | 7298 | 1285 | 65005 | 22974 | 891 | 283537 | 3068 | 10403 | 8099 | 3833 | 26273 | 9867 | 8985 | 10330 | 9104 | 4234 | 842 | 11080 | 3082 | 26112 | 4306 | 3030 | 259266 | 699 | 705 | 8568 | 54606 | 1841 | 3164 | 10036 | 84263 | 57109 | 8504 | 22827 | 4839 | 10370 | 5997 | 3835 | 2353 | 701 | 6643 | 7078 | 7023 | 361 | 6472 | 11169 | 23481 | 4675 | 9787 | 55771 | 5424 | 8438 | 51659 | 4783 | 27000 | 23649 | 4616 | 57116 | 5831 | 23051 | 54663 | 9088 | 23345 | 48 | 316 | 79922 | 2719 | 11338 | 6626 | 3182 | 64344 | 8914 | 79746 | 4929 | 5203 | 3297 | 64112 | 10112 | 51439 | 55110 | 10721 | 5906 | 80221 | 4521 | 55839 | 23212 | 57030 | 3654 | 4303 | 8013 | 8038 | 55226 | 57658 | 57406 | 10915 | 1979 | 675 | 64400 | 26586 | 63876 | 9817 | 55616 | 55852 | 66008 | 4174 | 1786 | 1827,IDA | IBA | TAS | NAS | IEA | IPI | ISS | ISO | HTP | HDA | IMP | IC
Vorinostat,all_selected,GO:BP,GO:0090231,regulation of spindle checkpoint,1.821467522346576e-05,True,200,18,6,11154,0.03,0.3333333333333333,11130 | 220134 | 4085 | 55143 | 891 | 10403,ISS | IMP | IDA | IEA | NAS
Vorinostat,all_selected,GO:CC,GO:0015630,microtubule cytoskeleton,2.3907440648804625e-05,True,200,967,39,11154,0.195,0.0403309203722854,9133 | 24137 | 7272 | 1894 | 5347 | 51512 | 146909 | 56992 | 220134 | 9055 | 5888 | 10733 | 890 | 4085 | 55143 | 1063 | 5901 | 6790 | 5577 | 10460 | 22974 | 891 | 10403 | 3833 | 9867 | 26112 | 259266 | 3835 | 701 | 6472 | 9787 | 23649 | 316 | 3297 | 10112 | 675 | 26586 | 63876 | 9817,IDA | IBA | TAS | IEA | ISS | IPI
